x,y,live_count,dead_count,pipo_count,non_pipo_count,pipo_ba,non_pipo_ba,site,forest,elev,rep,crs
-12458.392093300505,8650.016843953841,28,4,16,12,4.526030172333977,2.395709840413593,stan_5k_1,stan,5k,1,3310
-12438.392093300505,8650.016843953841,21,1,12,9,1.7547323220764675,1.598653297798855,stan_5k_1,stan,5k,1,3310
-12418.392093300505,8650.016843953841,17,0,8,9,0.41430050171301525,0.268778869514767,stan_5k_1,stan,5k,1,3310
-12398.392093300505,8650.016843953841,10,4,3,7,0.1446465862066465,0.19381732983901903,stan_5k_1,stan,5k,1,3310
-12378.392093300505,8650.016843953841,1,5,0,1,0.05396716995470567,0.00656669751604294,stan_5k_1,stan,5k,1,3310
-12358.392093300505,8650.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12338.392093300505,8650.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12318.392093300505,8650.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12298.392093300505,8650.016843953841,0,2,0,0,0.0066244894313501395,0,stan_5k_1,stan,5k,1,3310
-12278.392093300505,8650.016843953841,1,1,0,1,0.004217254089560209,0.0035528585961621373,stan_5k_1,stan,5k,1,3310
-12258.392093300505,8650.016843953841,7,4,1,6,0.036291262565519934,0.03821240867497296,stan_5k_1,stan,5k,1,3310
-12238.392093300505,8650.016843953841,16,10,4,12,1.0520822121482387,0.6589029038105467,stan_5k_1,stan,5k,1,3310
-12218.392093300505,8650.016843953841,23,2,14,9,0.3817010397566733,0.5257563790922284,stan_5k_1,stan,5k,1,3310
-12198.392093300505,8650.016843953841,22,2,13,9,2.0931605564805933,0.9173985738588806,stan_5k_1,stan,5k,1,3310
-12798.392093300505,8630.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12778.392093300505,8630.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12758.392093300505,8630.016843953841,3,0,2,1,0.26366096959189633,0.10753682272536175,stan_5k_1,stan,5k,1,3310
-12738.392093300505,8630.016843953841,21,1,9,12,0.9495494285099887,1.312540344953723,stan_5k_1,stan,5k,1,3310
-12718.392093300505,8630.016843953841,31,2,13,18,1.2006958439140099,2.2148164268620554,stan_5k_1,stan,5k,1,3310
-12698.392093300505,8630.016843953841,16,0,8,8,0.7113742776206178,0.6763316803918784,stan_5k_1,stan,5k,1,3310
-12678.392093300505,8630.016843953841,26,3,13,13,1.5538411308025235,0.8773201115584461,stan_5k_1,stan,5k,1,3310
-12658.392093300505,8630.016843953841,16,0,8,8,0.3128520954330947,0.9051970221556567,stan_5k_1,stan,5k,1,3310
-12638.392093300505,8630.016843953841,18,3,5,13,0.3637589643507781,1.1791025218987272,stan_5k_1,stan,5k,1,3310
-12618.392093300505,8630.016843953841,20,0,3,17,0.13875828338448257,1.6381411007586224,stan_5k_1,stan,5k,1,3310
-12598.392093300505,8630.016843953841,15,0,4,11,0.20835652980046646,0.5484734751291028,stan_5k_1,stan,5k,1,3310
-12578.392093300505,8630.016843953841,5,6,4,1,0.35713742355354794,0.0027364175947067956,stan_5k_1,stan,5k,1,3310
-12558.392093300505,8630.016843953841,13,8,0,13,0.45141797598534067,1.0223835246156625,stan_5k_1,stan,5k,1,3310
-12538.392093300505,8630.016843953841,9,0,5,4,0.5687908515517099,0.31343656400696607,stan_5k_1,stan,5k,1,3310
-12518.392093300505,8630.016843953841,5,0,1,4,0.30136701117547043,0.4460714772727355,stan_5k_1,stan,5k,1,3310
-12498.392093300505,8630.016843953841,21,0,13,8,3.2728972884696725,1.751944503858862,stan_5k_1,stan,5k,1,3310
-12478.392093300505,8630.016843953841,18,1,8,10,2.8325527597227893,2.5176389866158595,stan_5k_1,stan,5k,1,3310
-12458.392093300505,8630.016843953841,22,2,16,6,4.201011117285323,0.6799692911394695,stan_5k_1,stan,5k,1,3310
-12438.392093300505,8630.016843953841,15,6,9,6,0.9731117200292554,0.7932556068756226,stan_5k_1,stan,5k,1,3310
-12418.392093300505,8630.016843953841,18,1,12,6,0.8985865874130304,0.2536380980543876,stan_5k_1,stan,5k,1,3310
-12398.392093300505,8630.016843953841,2,3,1,1,0.017470356422485504,0.00405113809483728,stan_5k_1,stan,5k,1,3310
-12378.392093300505,8630.016843953841,11,1,3,8,0.02240747366706307,0.040196673312050187,stan_5k_1,stan,5k,1,3310
-12358.392093300505,8630.016843953841,0,4,0,0,0.04237096615392197,0,stan_5k_1,stan,5k,1,3310
-12338.392093300505,8630.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12318.392093300505,8630.016843953841,1,4,0,1,0.08615467360772305,0.027770883591453615,stan_5k_1,stan,5k,1,3310
-12298.392093300505,8630.016843953841,5,1,0,5,0.0029867628708928552,0.017096430434304026,stan_5k_1,stan,5k,1,3310
-12278.392093300505,8630.016843953841,0,4,0,0,0.00957485411626381,0,stan_5k_1,stan,5k,1,3310
-12258.392093300505,8630.016843953841,8,4,7,1,0.45842192241869906,0.12801534087525276,stan_5k_1,stan,5k,1,3310
-12238.392093300505,8630.016843953841,20,6,13,7,1.777311682043523,0.5982461578675937,stan_5k_1,stan,5k,1,3310
-12218.392093300505,8630.016843953841,14,4,14,0,1.1468719975270918,0,stan_5k_1,stan,5k,1,3310
-12198.392093300505,8630.016843953841,8,5,6,2,3.1061434283001246,0.1773698833315309,stan_5k_1,stan,5k,1,3310
-12798.392093300505,8610.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12778.392093300505,8610.016843953841,4,0,1,3,0.5219195563550441,0.888957013202992,stan_5k_1,stan,5k,1,3310
-12758.392093300505,8610.016843953841,31,0,8,23,1.4076621367809883,2.6546845807656507,stan_5k_1,stan,5k,1,3310
-12738.392093300505,8610.016843953841,26,0,12,14,0.6426800853859372,0.6527455377839136,stan_5k_1,stan,5k,1,3310
-12718.392093300505,8610.016843953841,14,1,4,10,0.7747710633079766,1.0745403022452003,stan_5k_1,stan,5k,1,3310
-12698.392093300505,8610.016843953841,29,0,19,10,3.674773031923242,2.039511088280443,stan_5k_1,stan,5k,1,3310
-12678.392093300505,8610.016843953841,13,2,9,4,1.344383556714472,0.16967396531279144,stan_5k_1,stan,5k,1,3310
-12658.392093300505,8610.016843953841,14,16,8,6,3.565543889740123,1.1578549679636054,stan_5k_1,stan,5k,1,3310
-12638.392093300505,8610.016843953841,12,7,4,8,1.4458390659900549,0.9886500240046235,stan_5k_1,stan,5k,1,3310
-12618.392093300505,8610.016843953841,13,0,3,10,0.12903284913095625,0.5677766737458322,stan_5k_1,stan,5k,1,3310
-12598.392093300505,8610.016843953841,23,1,3,20,0.4183520098533291,2.1457676467016977,stan_5k_1,stan,5k,1,3310
-12578.392093300505,8610.016843953841,7,2,4,3,0.16601564754285933,0.17883227641749996,stan_5k_1,stan,5k,1,3310
-12558.392093300505,8610.016843953841,27,3,9,18,0.97566722087285,1.75374003956743,stan_5k_1,stan,5k,1,3310
-12538.392093300505,8610.016843953841,11,3,4,7,0.3389056235266918,0.39455383974094765,stan_5k_1,stan,5k,1,3310
-12518.392093300505,8610.016843953841,18,1,6,12,1.276048874449954,2.0569383454793013,stan_5k_1,stan,5k,1,3310
-12498.392093300505,8610.016843953841,19,0,13,6,3.1812084450944424,1.4717584633474592,stan_5k_1,stan,5k,1,3310
-12478.392093300505,8610.016843953841,20,2,12,8,4.11434024145168,1.3500960743865975,stan_5k_1,stan,5k,1,3310
-12458.392093300505,8610.016843953841,25,4,15,10,3.840224670448186,2.1184991451663895,stan_5k_1,stan,5k,1,3310
-12438.392093300505,8610.016843953841,17,2,11,6,1.6765439151602002,0.2944623795523105,stan_5k_1,stan,5k,1,3310
-12418.392093300505,8610.016843953841,8,3,6,2,0.06738104061039756,0.04869586087952151,stan_5k_1,stan,5k,1,3310
-12398.392093300505,8610.016843953841,11,0,7,4,0.053173934348062876,0.024084929392780816,stan_5k_1,stan,5k,1,3310
-12378.392093300505,8610.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12358.392093300505,8610.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12338.392093300505,8610.016843953841,5,0,0,5,0,0.012228605610552203,stan_5k_1,stan,5k,1,3310
-12318.392093300505,8610.016843953841,5,4,0,5,0.0226406524137714,0.017703312412166706,stan_5k_1,stan,5k,1,3310
-12298.392093300505,8610.016843953841,7,2,0,7,0.009287231374139488,0.04073600539991132,stan_5k_1,stan,5k,1,3310
-12278.392093300505,8610.016843953841,3,4,1,2,0.13935607080076526,0.007141223740979741,stan_5k_1,stan,5k,1,3310
-12258.392093300505,8610.016843953841,16,10,9,7,1.1094220683621918,0.3686607720506904,stan_5k_1,stan,5k,1,3310
-12238.392093300505,8610.016843953841,18,18,17,1,6.705473938566358,0.20296452237438808,stan_5k_1,stan,5k,1,3310
-12218.392093300505,8610.016843953841,14,17,8,6,7.702123312230867,1.9021490562181358,stan_5k_1,stan,5k,1,3310
-12198.392093300505,8610.016843953841,17,9,13,4,6.959571199908025,1.483513838644722,stan_5k_1,stan,5k,1,3310
-12798.392093300505,8590.016843953841,6,0,2,4,0.4615861449163017,0.9514556533696843,stan_5k_1,stan,5k,1,3310
-12778.392093300505,8590.016843953841,23,5,13,10,2.415843428778173,1.7004148794028688,stan_5k_1,stan,5k,1,3310
-12758.392093300505,8590.016843953841,32,0,16,16,2.5445416825613454,2.9341895340274977,stan_5k_1,stan,5k,1,3310
-12738.392093300505,8590.016843953841,25,4,13,12,1.9056817751532384,1.0374944584788648,stan_5k_1,stan,5k,1,3310
-12718.392093300505,8590.016843953841,18,3,12,6,0.6139084366286082,0.32566701151885935,stan_5k_1,stan,5k,1,3310
-12698.392093300505,8590.016843953841,26,2,14,12,1.1139330033497525,1.114986932102114,stan_5k_1,stan,5k,1,3310
-12678.392093300505,8590.016843953841,25,2,15,10,1.8143350135580838,1.154336592428569,stan_5k_1,stan,5k,1,3310
-12658.392093300505,8590.016843953841,27,6,16,11,3.1230894582269912,1.831037404134621,stan_5k_1,stan,5k,1,3310
-12638.392093300505,8590.016843953841,12,0,6,6,0.9142218368384777,0.746495374923776,stan_5k_1,stan,5k,1,3310
-12618.392093300505,8590.016843953841,20,3,5,15,1.1593383540700648,1.696193173784656,stan_5k_1,stan,5k,1,3310
-12598.392093300505,8590.016843953841,9,1,2,7,0.07840365540219024,0.4536648232504506,stan_5k_1,stan,5k,1,3310
-12578.392093300505,8590.016843953841,10,0,6,4,0.41744089430379205,0.46933665222766996,stan_5k_1,stan,5k,1,3310
-12558.392093300505,8590.016843953841,6,3,1,5,0.2109642186481646,0.27680132489081394,stan_5k_1,stan,5k,1,3310
-12538.392093300505,8590.016843953841,8,0,3,5,0.14975105044568562,0.20977265472804174,stan_5k_1,stan,5k,1,3310
-12518.392093300505,8590.016843953841,10,1,5,5,0.6657350714615629,0.8434845160604774,stan_5k_1,stan,5k,1,3310
-12498.392093300505,8590.016843953841,22,4,13,9,2.049004618534415,1.2381566899989145,stan_5k_1,stan,5k,1,3310
-12478.392093300505,8590.016843953841,15,8,9,6,1.5916479423961523,0.42063118937970545,stan_5k_1,stan,5k,1,3310
-12458.392093300505,8590.016843953841,31,0,17,14,2.4502155437071003,1.8964475751827505,stan_5k_1,stan,5k,1,3310
-12438.392093300505,8590.016843953841,12,1,5,7,0.32262208200259274,0.32960076161610274,stan_5k_1,stan,5k,1,3310
-12418.392093300505,8590.016843953841,16,3,10,6,0.20246969020120406,0.13878711351567338,stan_5k_1,stan,5k,1,3310
-12398.392093300505,8590.016843953841,2,3,0,2,0.02542802088397614,0.0046917914373984715,stan_5k_1,stan,5k,1,3310
-12378.392093300505,8590.016843953841,2,1,0,2,0.007066013226934351,0.009664033678354826,stan_5k_1,stan,5k,1,3310
-12358.392093300505,8590.016843953841,7,1,0,7,0.002252697392238584,0.017100197625297527,stan_5k_1,stan,5k,1,3310
-12338.392093300505,8590.016843953841,2,0,0,2,0,0.00514715856579962,stan_5k_1,stan,5k,1,3310
-12318.392093300505,8590.016843953841,2,0,0,2,0,0.020581845781075785,stan_5k_1,stan,5k,1,3310
-12298.392093300505,8590.016843953841,2,3,0,2,0.014967942035530786,0.01165415533170331,stan_5k_1,stan,5k,1,3310
-12278.392093300505,8590.016843953841,5,12,4,1,0.7506710480410826,0.02428141358349467,stan_5k_1,stan,5k,1,3310
-12258.392093300505,8590.016843953841,26,10,18,8,4.882978000054218,1.7893633560278162,stan_5k_1,stan,5k,1,3310
-12238.392093300505,8590.016843953841,25,8,13,12,4.9644438917255,3.8349149078112874,stan_5k_1,stan,5k,1,3310
-12218.392093300505,8590.016843953841,20,13,12,8,7.95004691340985,3.416140276930895,stan_5k_1,stan,5k,1,3310
-12198.392093300505,8590.016843953841,16,2,15,1,3.109190497933754,0.44421671263565565,stan_5k_1,stan,5k,1,3310
-12798.392093300505,8570.016843953841,9,1,5,4,0.9504115052875066,0.6785398948757628,stan_5k_1,stan,5k,1,3310
-12778.392093300505,8570.016843953841,27,1,13,14,2.3298767119097925,2.0051119172972838,stan_5k_1,stan,5k,1,3310
-12758.392093300505,8570.016843953841,21,3,14,7,2.6031336634058446,1.2384485028863974,stan_5k_1,stan,5k,1,3310
-12738.392093300505,8570.016843953841,24,5,13,11,1.761335643326274,1.0160117621738507,stan_5k_1,stan,5k,1,3310
-12718.392093300505,8570.016843953841,34,0,19,15,1.789709948876444,1.5062848927239716,stan_5k_1,stan,5k,1,3310
-12698.392093300505,8570.016843953841,28,1,15,13,1.9439544120433083,1.4968210489669105,stan_5k_1,stan,5k,1,3310
-12678.392093300505,8570.016843953841,26,7,14,12,2.2132181276182386,1.5336716169728333,stan_5k_1,stan,5k,1,3310
-12658.392093300505,8570.016843953841,29,1,13,16,1.2031466900773469,1.7178862291411963,stan_5k_1,stan,5k,1,3310
-12638.392093300505,8570.016843953841,13,0,4,9,0.2522633184068936,0.8701518363464665,stan_5k_1,stan,5k,1,3310
-12618.392093300505,8570.016843953841,7,1,2,5,0.2666904271110241,0.24014853596735414,stan_5k_1,stan,5k,1,3310
-12598.392093300505,8570.016843953841,9,0,5,4,0.5204772934876917,0.4775822026148364,stan_5k_1,stan,5k,1,3310
-12578.392093300505,8570.016843953841,12,1,5,7,0.5206456245937056,0.5584521263395605,stan_5k_1,stan,5k,1,3310
-12558.392093300505,8570.016843953841,9,0,6,3,0.4627637768619044,0.3421027264321222,stan_5k_1,stan,5k,1,3310
-12538.392093300505,8570.016843953841,2,3,2,0,0.5456944271419842,0,stan_5k_1,stan,5k,1,3310
-12518.392093300505,8570.016843953841,23,1,18,5,8.075476807301694,1.7844183045098163,stan_5k_1,stan,5k,1,3310
-12498.392093300505,8570.016843953841,6,12,2,4,1.1966902581954937,0.5257917315503001,stan_5k_1,stan,5k,1,3310
-12478.392093300505,8570.016843953841,6,4,5,1,0.1781476745522771,0.06826957255999529,stan_5k_1,stan,5k,1,3310
-12458.392093300505,8570.016843953841,9,6,5,4,0.08471718137754092,0.08451323905075095,stan_5k_1,stan,5k,1,3310
-12438.392093300505,8570.016843953841,4,1,2,2,0.017198668588060725,0.035516482009145214,stan_5k_1,stan,5k,1,3310
-12418.392093300505,8570.016843953841,1,1,1,0,0.013873721519567877,0,stan_5k_1,stan,5k,1,3310
-12398.392093300505,8570.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12378.392093300505,8570.016843953841,1,1,0,1,0.0022555836783006416,0.002497028248669526,stan_5k_1,stan,5k,1,3310
-12358.392093300505,8570.016843953841,2,2,0,2,0.012567178422364371,0.01799574899698957,stan_5k_1,stan,5k,1,3310
-12338.392093300505,8570.016843953841,1,0,0,1,0,0.002147203849752971,stan_5k_1,stan,5k,1,3310
-12318.392093300505,8570.016843953841,2,4,0,2,0.012116865453816662,0.008435617353866887,stan_5k_1,stan,5k,1,3310
-12298.392093300505,8570.016843953841,6,3,4,2,0.1137164450421634,0.00478140204886263,stan_5k_1,stan,5k,1,3310
-12278.392093300505,8570.016843953841,18,2,15,3,1.8119602965083805,0.20671173611804117,stan_5k_1,stan,5k,1,3310
-12258.392093300505,8570.016843953841,17,5,11,6,3.573658685103986,0.9478102222492416,stan_5k_1,stan,5k,1,3310
-12238.392093300505,8570.016843953841,6,3,3,3,0.42632935772850056,0.013101982060835998,stan_5k_1,stan,5k,1,3310
-12218.392093300505,8570.016843953841,24,2,15,9,6.310712293118794,3.7997704626273685,stan_5k_1,stan,5k,1,3310
-12198.392093300505,8570.016843953841,8,1,5,3,1.2799972706880776,0.3453843911365282,stan_5k_1,stan,5k,1,3310
-12798.392093300505,8550.016843953841,11,0,6,5,0.22898991082932,0.5353139620668167,stan_5k_1,stan,5k,1,3310
-12778.392093300505,8550.016843953841,29,0,15,14,1.6413955021973075,1.8159942008575352,stan_5k_1,stan,5k,1,3310
-12758.392093300505,8550.016843953841,31,0,12,19,1.3073820958907705,2.0291181623730736,stan_5k_1,stan,5k,1,3310
-12738.392093300505,8550.016843953841,33,2,21,12,1.7999884023312718,1.4661816757686852,stan_5k_1,stan,5k,1,3310
-12718.392093300505,8550.016843953841,17,4,11,6,1.44626423639069,0.6629097325577262,stan_5k_1,stan,5k,1,3310
-12698.392093300505,8550.016843953841,21,2,12,9,1.7604277782310847,0.9355393018240593,stan_5k_1,stan,5k,1,3310
-12678.392093300505,8550.016843953841,22,1,10,12,1.2843892965260528,1.852979257345581,stan_5k_1,stan,5k,1,3310
-12658.392093300505,8550.016843953841,14,4,8,6,0.46587550073406897,0.4606432911943647,stan_5k_1,stan,5k,1,3310
-12638.392093300505,8550.016843953841,20,4,5,15,0.36245987915586586,1.2019934362251787,stan_5k_1,stan,5k,1,3310
-12618.392093300505,8550.016843953841,21,4,9,12,0.6274690998670939,0.6120709308122072,stan_5k_1,stan,5k,1,3310
-12598.392093300505,8550.016843953841,19,0,7,12,0.4337872402489291,0.48456637084128495,stan_5k_1,stan,5k,1,3310
-12578.392093300505,8550.016843953841,12,0,1,11,0.04451205439035043,0.6543413113291935,stan_5k_1,stan,5k,1,3310
-12558.392093300505,8550.016843953841,4,2,2,2,0.2514121534321291,0.23227407262631067,stan_5k_1,stan,5k,1,3310
-12538.392093300505,8550.016843953841,6,4,2,4,0.7366291922443448,0.5270031347251458,stan_5k_1,stan,5k,1,3310
-12518.392093300505,8550.016843953841,30,1,24,6,7.088641519056017,1.8614638462760082,stan_5k_1,stan,5k,1,3310
-12498.392093300505,8550.016843953841,14,7,4,10,1.189271107754789,0.6913719954139672,stan_5k_1,stan,5k,1,3310
-12478.392093300505,8550.016843953841,12,0,2,10,0.08091315758355322,0.7672115141239741,stan_5k_1,stan,5k,1,3310
-12458.392093300505,8550.016843953841,11,2,4,7,0.2539405246460873,0.25984333447327573,stan_5k_1,stan,5k,1,3310
-12438.392093300505,8550.016843953841,9,2,2,7,0.0182315717341619,0.02438303354724086,stan_5k_1,stan,5k,1,3310
-12418.392093300505,8550.016843953841,0,4,0,0,0.04226706658609575,0,stan_5k_1,stan,5k,1,3310
-12398.392093300505,8550.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12378.392093300505,8550.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12358.392093300505,8550.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12338.392093300505,8550.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12318.392093300505,8550.016843953841,0,3,0,0,0.08887217862795867,0,stan_5k_1,stan,5k,1,3310
-12298.392093300505,8550.016843953841,22,3,17,5,2.116929683976013,0.5207843640292777,stan_5k_1,stan,5k,1,3310
-12278.392093300505,8550.016843953841,21,7,16,5,6.146176674021489,1.3030992231955503,stan_5k_1,stan,5k,1,3310
-12258.392093300505,8550.016843953841,5,8,4,1,3.0337496144403975,0.3709568578468273,stan_5k_1,stan,5k,1,3310
-12238.392093300505,8550.016843953841,12,7,9,3,6.269851048147242,0.8249646724929919,stan_5k_1,stan,5k,1,3310
-12218.392093300505,8550.016843953841,18,3,12,6,4.4525820513664,2.5312239087221924,stan_5k_1,stan,5k,1,3310
-12198.392093300505,8550.016843953841,19,1,13,6,5.133604815176332,2.444401158108556,stan_5k_1,stan,5k,1,3310
-12798.392093300505,8530.016843953841,15,3,6,9,0.5355580053285189,1.2339475030199267,stan_5k_1,stan,5k,1,3310
-12778.392093300505,8530.016843953841,26,1,13,13,1.3985581890161658,1.4081932029720652,stan_5k_1,stan,5k,1,3310
-12758.392093300505,8530.016843953841,24,1,14,10,1.0605725817819376,0.9790329672144116,stan_5k_1,stan,5k,1,3310
-12738.392093300505,8530.016843953841,19,6,4,15,0.8916702640045986,1.4711087984058648,stan_5k_1,stan,5k,1,3310
-12718.392093300505,8530.016843953841,24,1,16,8,1.9725230097867275,1.3038809824432058,stan_5k_1,stan,5k,1,3310
-12698.392093300505,8530.016843953841,28,8,12,16,5.138224307096974,3.9168814711702526,stan_5k_1,stan,5k,1,3310
-12678.392093300505,8530.016843953841,10,5,3,7,0.2633375680594708,0.26337600432906555,stan_5k_1,stan,5k,1,3310
-12658.392093300505,8530.016843953841,23,3,8,15,0.34265641489379883,0.8720848221331136,stan_5k_1,stan,5k,1,3310
-12638.392093300505,8530.016843953841,19,2,5,14,0.38469865186282914,0.9382379468899588,stan_5k_1,stan,5k,1,3310
-12618.392093300505,8530.016843953841,4,1,3,1,0.03298918433509226,0.002497028248669526,stan_5k_1,stan,5k,1,3310
-12598.392093300505,8530.016843953841,9,2,5,4,0.5328040024330305,0.43565337475364485,stan_5k_1,stan,5k,1,3310
-12578.392093300505,8530.016843953841,3,5,2,1,0.08472354162857271,0.002246930363678383,stan_5k_1,stan,5k,1,3310
-12558.392093300505,8530.016843953841,5,4,2,3,0.20999216910614732,0.019802439109994803,stan_5k_1,stan,5k,1,3310
-12538.392093300505,8530.016843953841,8,2,5,3,0.7202136397343923,0.3297662251426487,stan_5k_1,stan,5k,1,3310
-12518.392093300505,8530.016843953841,22,4,12,10,1.953040878854907,1.1314129412841982,stan_5k_1,stan,5k,1,3310
-12498.392093300505,8530.016843953841,9,9,4,5,0.8058133854057395,0.492186957255305,stan_5k_1,stan,5k,1,3310
-12478.392093300505,8530.016843953841,14,1,4,10,0.2807814183376003,0.7887567699834579,stan_5k_1,stan,5k,1,3310
-12458.392093300505,8530.016843953841,7,3,1,6,0.07042999208598877,0.1306578861057968,stan_5k_1,stan,5k,1,3310
-12438.392093300505,8530.016843953841,18,5,2,16,0.1120385420321027,0.12981209105518351,stan_5k_1,stan,5k,1,3310
-12418.392093300505,8530.016843953841,5,3,1,4,0.023365389897947564,0.029950011464284877,stan_5k_1,stan,5k,1,3310
-12398.392093300505,8530.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12378.392093300505,8530.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12358.392093300505,8530.016843953841,0,1,0,0,0.0024894394978593327,0,stan_5k_1,stan,5k,1,3310
-12338.392093300505,8530.016843953841,2,3,1,1,0.05168520144975456,0.0026952325040801805,stan_5k_1,stan,5k,1,3310
-12318.392093300505,8530.016843953841,9,4,4,5,0.2805204647400146,0.1838729445494335,stan_5k_1,stan,5k,1,3310
-12298.392093300505,8530.016843953841,19,8,12,7,2.2812549423507575,1.32083018661857,stan_5k_1,stan,5k,1,3310
-12278.392093300505,8530.016843953841,8,6,3,5,2.655350325280451,1.588619689096745,stan_5k_1,stan,5k,1,3310
-12258.392093300505,8530.016843953841,25,0,13,12,4.5750089863374646,4.47484925884969,stan_5k_1,stan,5k,1,3310
-12238.392093300505,8530.016843953841,25,4,20,5,8.432775596617791,2.0721167046760383,stan_5k_1,stan,5k,1,3310
-12218.392093300505,8530.016843953841,22,1,18,4,5.975729439238225,1.3653230660856495,stan_5k_1,stan,5k,1,3310
-12198.392093300505,8530.016843953841,23,0,14,9,5.817264025962394,4.0761923169855185,stan_5k_1,stan,5k,1,3310
-12798.392093300505,8510.016843953841,3,4,2,1,0.1622348644137959,0.006574089071253047,stan_5k_1,stan,5k,1,3310
-12778.392093300505,8510.016843953841,14,1,6,8,0.4860693145236019,0.6737819045433585,stan_5k_1,stan,5k,1,3310
-12758.392093300505,8510.016843953841,11,4,5,6,0.8025268413112534,0.5663459394412499,stan_5k_1,stan,5k,1,3310
-12738.392093300505,8510.016843953841,14,1,6,8,0.9762493061341329,1.0059081589650682,stan_5k_1,stan,5k,1,3310
-12718.392093300505,8510.016843953841,16,5,12,4,1.6699074036353965,0.4157597985613359,stan_5k_1,stan,5k,1,3310
-12698.392093300505,8510.016843953841,10,2,6,4,0.42574469444944824,0.13946452086060074,stan_5k_1,stan,5k,1,3310
-12678.392093300505,8510.016843953841,8,0,3,5,0.1472833964197987,0.44518885774649025,stan_5k_1,stan,5k,1,3310
-12658.392093300505,8510.016843953841,3,2,1,2,0.08595492873711846,0.1110163595373073,stan_5k_1,stan,5k,1,3310
-12638.392093300505,8510.016843953841,1,2,1,0,0.08322662508061196,0,stan_5k_1,stan,5k,1,3310
-12618.392093300505,8510.016843953841,1,1,1,0,0.03000430698688113,0,stan_5k_1,stan,5k,1,3310
-12598.392093300505,8510.016843953841,7,1,0,7,0.007988589846887975,0.23725659315791361,stan_5k_1,stan,5k,1,3310
-12578.392093300505,8510.016843953841,8,2,1,7,0.16480260787514767,0.4839195664602718,stan_5k_1,stan,5k,1,3310
-12558.392093300505,8510.016843953841,13,0,2,11,0.08352981654153843,1.5181572907599539,stan_5k_1,stan,5k,1,3310
-12538.392093300505,8510.016843953841,23,0,12,11,1.8749479781846858,2.0559113927727433,stan_5k_1,stan,5k,1,3310
-12518.392093300505,8510.016843953841,19,3,6,13,1.4629541543003772,1.7026596710753374,stan_5k_1,stan,5k,1,3310
-12498.392093300505,8510.016843953841,16,0,6,10,0.5045977825668754,0.5619352775067196,stan_5k_1,stan,5k,1,3310
-12478.392093300505,8510.016843953841,18,0,6,12,0.13882842255022923,0.5241347851140353,stan_5k_1,stan,5k,1,3310
-12458.392093300505,8510.016843953841,9,4,5,4,0.2006578356551903,0.0452438638466477,stan_5k_1,stan,5k,1,3310
-12438.392093300505,8510.016843953841,7,4,1,6,0.046899131817821654,0.025013352370941978,stan_5k_1,stan,5k,1,3310
-12418.392093300505,8510.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12398.392093300505,8510.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12378.392093300505,8510.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12358.392093300505,8510.016843953841,0,0,0,0,0,0,stan_5k_1,stan,5k,1,3310
-12338.392093300505,8510.016843953841,10,1,2,8,0.06113468335606056,0.44804474929339055,stan_5k_1,stan,5k,1,3310
-12318.392093300505,8510.016843953841,14,7,6,8,1.7810282867319291,1.0486620718422845,stan_5k_1,stan,5k,1,3310
-12298.392093300505,8510.016843953841,4,10,1,3,2.5388291230869497,1.3561242869702537,stan_5k_1,stan,5k,1,3310
-12278.392093300505,8510.016843953841,21,0,19,2,7.740308515291209,0.7394551252150185,stan_5k_1,stan,5k,1,3310
-12258.392093300505,8510.016843953841,16,3,9,7,3.485137504012659,3.3319142577860412,stan_5k_1,stan,5k,1,3310
-12238.392093300505,8510.016843953841,17,1,9,8,3.498778666526721,3.30797022404718,stan_5k_1,stan,5k,1,3310
-12218.392093300505,8510.016843953841,18,2,13,5,3.2478353846904753,1.3755463738168712,stan_5k_1,stan,5k,1,3310
-12198.392093300505,8510.016843953841,10,1,3,7,0.7041579540631141,1.4466893448985956,stan_5k_1,stan,5k,1,3310
-12798.392093300505,8490.016843953841,18,2,9,9,0.6239375539336648,0.8897197616855933,stan_5k_1,stan,5k,1,3310
