Estimate,Est.Error,lwr0_025,upr0_975,beta
0.035723991560877695,0.45802761156993316,-0.8768476522724659,0.9332925999135359,zgp_gpxysitesequ_6k_1[169]
-0.49242297429796783,0.6652715147037551,-1.7780813437191212,0.7882655452357491,zgp_gpxysitesequ_6k_1[170]
0.4108396863664673,0.8957098372963074,-1.379396934444798,2.1296765675516203,zgp_gpxysitesequ_6k_1[171]
-0.8334156371430157,0.7331566381345981,-2.294166877812637,0.6013354768659989,zgp_gpxysitesequ_6k_1[172]
0.8098969942020828,0.6117815819457373,-0.4181188844028811,2.0255342752169216,zgp_gpxysitesequ_6k_1[173]
0.665330787069884,0.6367201359216955,-0.5856987832981401,1.9294520497826737,zgp_gpxysitesequ_6k_1[174]
0.7427924345904457,0.7894246707951115,-0.8266116334279278,2.2716935291245335,zgp_gpxysitesequ_6k_1[175]
0.15180535348343005,0.46669659371472205,-0.8041123740153511,1.0300897102982878,zgp_gpxysitesequ_6k_1[176]
-0.7567935548138577,0.7560022672584842,-2.218358363073706,0.7388956917928026,zgp_gpxysitesequ_6k_1[177]
0.11863537963966124,0.6020246982480418,-1.1642979522500603,1.219861395526564,zgp_gpxysitesequ_6k_1[178]
-0.4649847253078818,0.6122029848222634,-1.6827414170417554,0.7122591335908405,zgp_gpxysitesequ_6k_1[179]
0.26328004264577476,0.599324872112428,-0.9259675125225563,1.429650797755706,zgp_gpxysitesequ_6k_1[180]
0.9723539285351446,0.7231984932604433,-0.44973235111736065,2.3676471670563664,zgp_gpxysitesequ_6k_1[181]
-0.22970258278346478,0.49916381164447926,-1.2275250904148316,0.7385319908735356,zgp_gpxysitesequ_6k_1[182]
-1.1664664552128843,0.7802137798963221,-2.6965673096178513,0.3888505367973804,zgp_gpxysitesequ_6k_1[183]
0.0498979120528433,0.7715265065748715,-1.4196259703674816,1.620004674067345,zgp_gpxysitesequ_6k_1[184]
-1.1889255109175692,0.6474084044451119,-2.4849906286074783,0.057945617440062686,zgp_gpxysitesequ_6k_1[185]
-0.699267047773871,0.7433244592846718,-2.224906129111849,0.7287227367696387,zgp_gpxysitesequ_6k_1[186]
0.9055980086282682,0.5844073673822786,-0.25928822679171265,2.0519706205404575,zgp_gpxysitesequ_6k_1[187]
-0.1108628542166737,0.8448174406963667,-1.760603373566178,1.5658684050169072,zgp_gpxysitesequ_6k_1[188]
1.3271052422861238,0.7075558507786467,0.029101243719153347,2.8353717775160123,zgp_gpxysitesequ_6k_1[189]
0.48334227834090576,0.7668471083873512,-1.0175902286435392,1.9946139985156977,zgp_gpxysitesequ_6k_1[190]
-0.05242671892055832,0.8014257445265757,-1.6028683164720101,1.572391773318519,zgp_gpxysitesequ_6k_1[191]
0.751630642194179,0.8714583135811554,-1.0517071966850142,2.400516745211369,zgp_gpxysitesequ_6k_1[192]
1.0020322881763228,0.7220197682435584,-0.44878385596072234,2.3925441609489884,zgp_gpxysitesequ_6k_1[193]
0.046673714573681274,0.7861207586551977,-1.5045509694166603,1.5829585463499483,zgp_gpxysitesequ_6k_1[194]
-0.7270962773951635,0.7724782052232267,-2.2492823121128604,0.827177467301496,zgp_gpxysitesequ_6k_1[195]
0.3288863209295522,0.8096036973166489,-1.2644771697417323,1.944524280862453,zgp_gpxysitesequ_6k_1[196]
0.7911642909170911,0.5585129499281242,-0.2882462053042328,1.9281140691766265,zgp_gpxysitesequ_6k_1[197]
-0.04732327838658947,0.6030857482950042,-1.2486479230643728,1.1235421303073914,zgp_gpxysitesequ_6k_1[198]
-0.11168482125458341,0.4971372855953339,-1.1030393935803289,0.8768932094431435,zgp_gpxysitesequ_6k_1[199]
-0.7022576688765492,0.8605168252449448,-2.378897548889963,0.9909648568052969,zgp_gpxysitesequ_6k_1[200]
0.6052502285488721,0.2630909166349683,0.12456582466731828,1.1560398005450587,zgp_gpxysitesequ_6k_2[1]
1.4978384980054573,0.4582082117759723,0.646524154250214,2.461068782337227,zgp_gpxysitesequ_6k_2[2]
0.16949627264584244,0.33127012650637255,-0.4570964104798488,0.8388553352936224,zgp_gpxysitesequ_6k_2[3]
0.27903205021658795,0.27970015959387434,-0.2766312483960621,0.8344248675116411,zgp_gpxysitesequ_6k_2[4]
0.8481715015660576,0.27757780555899003,0.33642466778084007,1.4310305299344994,zgp_gpxysitesequ_6k_2[5]
-0.3471080592159721,0.7189880130181401,-1.8308008492641388,0.9676415191381446,zgp_gpxysitesequ_6k_2[6]
-0.5222457471380504,0.31927156583834404,-1.1720293515764575,0.06663670339648271,zgp_gpxysitesequ_6k_2[7]
-1.5873711278354334,0.7860955443954624,-2.9161894283643224,0.2449774547877677,zgp_gpxysitesequ_6k_2[8]
0.34639017270901346,0.2910171125733489,-0.2125059755837054,0.9156797581763119,zgp_gpxysitesequ_6k_2[9]
0.17191340292515708,0.6750905153817801,-1.1587214307123521,1.470547713180619,zgp_gpxysitesequ_6k_2[10]
0.22012531995439866,0.30434066214124195,-0.3830391128276012,0.8078974154024475,zgp_gpxysitesequ_6k_2[11]
-0.01196259928492796,0.4397882534103371,-0.9337863251315461,0.8160327956170739,zgp_gpxysitesequ_6k_2[12]
-0.5128066648568624,0.5787285443370752,-1.6488001774639343,0.6544154982317469,zgp_gpxysitesequ_6k_2[13]
2.0253127846678787,0.44894882618267057,1.2208298386175713,3.0025285286525087,zgp_gpxysitesequ_6k_2[14]
0.7064444900854326,0.3238742458340756,0.10415024026968277,1.3780161473104877,zgp_gpxysitesequ_6k_2[15]
-0.33474745486368795,0.3692703052377523,-1.0803404484615928,0.37308565595476256,zgp_gpxysitesequ_6k_2[16]
0.12622450816613603,0.4613125391149793,-0.8045099379968128,1.0183199725117364,zgp_gpxysitesequ_6k_2[17]
-1.3732411322333966,0.35966443204665477,-2.1464746168763047,-0.7235842231574933,zgp_gpxysitesequ_6k_2[18]
0.6565105124953493,0.3152713879248648,0.06563145372054889,1.2905952843587123,zgp_gpxysitesequ_6k_2[19]
-1.0135522098887861,0.5007583262445464,-2.045101470193445,-0.09222362535441915,zgp_gpxysitesequ_6k_2[20]
-0.13970915137479298,0.6815215973655528,-1.5547469255132904,1.1075463559057785,zgp_gpxysitesequ_6k_2[21]
0.6050880337298836,0.4110707733807628,-0.19104496767038986,1.427488814300489,zgp_gpxysitesequ_6k_2[22]
-1.3486575687125906,0.5456799061483654,-2.454194630922902,-0.31266123952538205,zgp_gpxysitesequ_6k_2[23]
-0.5861587451407023,0.5298131393903076,-1.6523181399135127,0.4312056179474424,zgp_gpxysitesequ_6k_2[24]
-0.182630482817862,0.4887237193220745,-1.1384222340485068,0.7747542964290094,zgp_gpxysitesequ_6k_2[25]
0.29816028576733317,0.4458557279555424,-0.5984515710566953,1.155094721191724,zgp_gpxysitesequ_6k_2[26]
0.4092581027741263,0.4850021673919025,-0.5250719925316283,1.3637414291089973,zgp_gpxysitesequ_6k_2[27]
1.8524882766081274,0.5084126181313701,0.8959572682473438,2.901681188235358,zgp_gpxysitesequ_6k_2[28]
-0.2400274055389423,0.5134212412406424,-1.2825229005617889,0.7368321479525147,zgp_gpxysitesequ_6k_2[29]
-0.12211499362289076,0.7217736974189254,-1.5725969043442756,1.2783804213683885,zgp_gpxysitesequ_6k_2[30]
-0.48852265382147914,0.626820667995763,-1.7297027627667647,0.7226302993864961,zgp_gpxysitesequ_6k_2[31]
-0.7133407188209951,0.7011344861863337,-2.093938679865369,0.6605644271600662,zgp_gpxysitesequ_6k_2[32]
-0.7329469125132069,0.5831918277038326,-1.900720094880908,0.3816833753065009,zgp_gpxysitesequ_6k_2[33]
-0.16798708292864273,0.5334776648688649,-1.2258813777704871,0.8678851607407976,zgp_gpxysitesequ_6k_2[34]
1.2261196586831857,0.621384171280683,0.03285795501727302,2.486940098946727,zgp_gpxysitesequ_6k_2[35]
0.6572362067875508,0.8092443635948614,-0.9065537788771849,2.21703352838568,zgp_gpxysitesequ_6k_2[36]
0.4395809012262795,0.4935183768911171,-0.5492610973269136,1.392492593861071,zgp_gpxysitesequ_6k_2[37]
0.9688614301226736,0.4950932836693332,0.01927121721835586,1.9619582317722786,zgp_gpxysitesequ_6k_2[38]
0.14750271528557937,0.49016041167656693,-0.8186990238006763,1.0922701304531628,zgp_gpxysitesequ_6k_2[39]
-0.7126740181944836,0.47514832047471156,-1.6836672688799448,0.16306020623564918,zgp_gpxysitesequ_6k_2[40]
-0.2953235709721401,0.7625014157619538,-1.8322302035655649,1.1576039834242886,zgp_gpxysitesequ_6k_2[41]
0.792939607227257,0.32327223497363167,0.19595176929050895,1.4569605406808919,zgp_gpxysitesequ_6k_2[42]
0.6837989707714637,0.5286372776052958,-0.34947412499367286,1.718625571947441,zgp_gpxysitesequ_6k_2[43]
0.5518597372985544,0.551038183866669,-0.5411609400085445,1.6297725086973551,zgp_gpxysitesequ_6k_2[44]
-0.4588051292345506,0.7194270198931229,-1.8954831548293138,0.9453288181733613,zgp_gpxysitesequ_6k_2[45]
-1.3327762625037807,0.7896586996126775,-2.9061970954704806,0.23388210105802093,zgp_gpxysitesequ_6k_2[46]
0.7163496958926835,0.6485557562592378,-0.5567274237866789,1.9778927428559343,zgp_gpxysitesequ_6k_2[47]
-0.0180273357322931,0.41377528733130264,-0.8274689817264336,0.7736874112562608,zgp_gpxysitesequ_6k_2[48]
0.5658944707352668,0.8169288050402485,-1.0573500858537868,2.145350587152199,zgp_gpxysitesequ_6k_2[49]
-0.09288344313813639,0.6426183041214413,-1.3361231843976236,1.1738288171930042,zgp_gpxysitesequ_6k_2[50]
0.22334777961403812,0.6690833379107921,-1.098213212059013,1.5148621889788507,zgp_gpxysitesequ_6k_2[51]
0.7131962948274941,0.6730846942381645,-0.62572227760341,2.023550732462392,zgp_gpxysitesequ_6k_2[52]
0.8178295879840408,0.571685014038129,-0.2944339121184368,1.9369652017849515,zgp_gpxysitesequ_6k_2[53]
0.8087905811859825,0.5109855932649677,-0.14349942994822903,1.8635282470171937,zgp_gpxysitesequ_6k_2[54]
0.6690585562870011,0.7083162964281776,-0.6927270425519838,2.058167804778081,zgp_gpxysitesequ_6k_2[55]
0.8190197671730953,0.3480407867337222,0.17380807686305405,1.537963927951798,zgp_gpxysitesequ_6k_2[56]
0.8724215903004673,0.6053219762066293,-0.291662662176281,2.1105922319844987,zgp_gpxysitesequ_6k_2[57]
0.7138706870229786,0.38579755490785733,-0.019360184640207723,1.501007757773998,zgp_gpxysitesequ_6k_2[58]
-0.4606034354201099,0.7882561138297545,-1.9674141531458154,1.0891567572658214,zgp_gpxysitesequ_6k_2[59]
-0.7156071050785231,0.5912033617250193,-1.9221172121219112,0.38485518054070894,zgp_gpxysitesequ_6k_2[60]
0.23259966697351905,0.7557745482738456,-1.2171128245844316,1.7635259143292936,zgp_gpxysitesequ_6k_2[61]
1.3156194895149957,0.5271446861807925,0.3125600450847424,2.3864319580400215,zgp_gpxysitesequ_6k_2[62]
0.08548841996273096,0.5638100054811399,-1.0306652879613416,1.194987342019406,zgp_gpxysitesequ_6k_2[63]
-0.6939082845194475,0.5966395241342712,-1.8861907338603443,0.4659961924823524,zgp_gpxysitesequ_6k_2[64]
0.05929130773260724,0.6085561920619389,-1.1680773712303913,1.2220730565092814,zgp_gpxysitesequ_6k_2[65]
0.5262166217088845,0.7435224808469084,-0.9188364503015297,1.9850979727013363,zgp_gpxysitesequ_6k_2[66]
1.3635493930172946,0.5333891236403742,0.3379783136063637,2.424583344736863,zgp_gpxysitesequ_6k_2[67]
-1.030258688619357,0.6691732714835611,-2.360334170833406,0.25762704469426334,zgp_gpxysitesequ_6k_2[68]
0.16382630638829163,0.8207844155782877,-1.446729791460089,1.805189878154663,zgp_gpxysitesequ_6k_2[69]
0.5695750469460222,0.3762431823404241,-0.1390732161855614,1.3409531361777198,zgp_gpxysitesequ_6k_2[70]
1.4574078995223319,0.7664660223954033,-0.0790232248068273,2.9414946644216284,zgp_gpxysitesequ_6k_2[71]
-0.06606307199335484,0.7748484543875579,-1.573927800549449,1.4905534143145174,zgp_gpxysitesequ_6k_2[72]
-0.6687671434922566,0.7010957571369403,-2.017746159032879,0.7478057405359131,zgp_gpxysitesequ_6k_2[73]
-0.36419003231451075,0.9256488803641099,-2.181526267439981,1.4360904719965837,zgp_gpxysitesequ_6k_2[74]
0.6247258808460766,0.6869348955961895,-0.7065605936594519,1.9770622448244215,zgp_gpxysitesequ_6k_2[75]
1.1445330611294882,0.6704092750412286,-0.10028694245185035,2.529319554664432,zgp_gpxysitesequ_6k_2[76]
1.0353739731654188,0.840080984403773,-0.6403032233530496,2.6554870861458206,zgp_gpxysitesequ_6k_2[77]
0.4732721284145481,0.8810013854279019,-1.2412044985945032,2.1731318362284497,zgp_gpxysitesequ_6k_2[78]
1.24608587588196,0.6089254695989662,0.04054292325016728,2.4351847420428245,zgp_gpxysitesequ_6k_2[79]
-0.7041362501926149,0.8531899419240075,-2.3557810905380987,0.9948976343198727,zgp_gpxysitesequ_6k_2[80]
1.1293924291035373,0.5743890225722729,0.03872181321554065,2.294730859911312,zgp_gpxysitesequ_6k_2[81]
0.3336176068057629,0.7367887823004814,-1.1278080040032612,1.7707773345975668,zgp_gpxysitesequ_6k_2[82]
-0.18140124787751147,0.9197371784159792,-1.9831897458439574,1.6113944397265054,zgp_gpxysitesequ_6k_2[83]
0.6382112155859395,0.6800698948801064,-0.6780304831601018,1.990409984605483,zgp_gpxysitesequ_6k_2[84]
-0.4823150526441441,0.8975657808376777,-2.2802063481729724,1.2501602202799633,zgp_gpxysitesequ_6k_2[85]
0.5127129301841369,0.6777961187430053,-0.809822676797278,1.8381381758178137,zgp_gpxysitesequ_6k_2[86]
-0.3315335177098883,0.9662693382468991,-2.2699444530889283,1.5468072284066618,zgp_gpxysitesequ_6k_2[87]
0.9179572245089772,0.5684651868343676,-0.1650192304967423,2.080163731732405,zgp_gpxysitesequ_6k_2[88]
-0.2878732317325547,0.8916194443960467,-2.078394149160745,1.4842865699871157,zgp_gpxysitesequ_6k_2[89]
0.2158062127419211,0.7313766857229141,-1.2205348776184357,1.6528850360773446,zgp_gpxysitesequ_6k_2[90]
0.16607103927224912,0.867762569200999,-1.529657844536865,1.8500485502897974,zgp_gpxysitesequ_6k_2[91]
0.212370850250263,0.7717353525748573,-1.2982927564844324,1.720083374437899,zgp_gpxysitesequ_6k_2[92]
-0.9307411771985515,0.6441493509875286,-2.215841720934797,0.28395760154878597,zgp_gpxysitesequ_6k_2[93]
0.34262120231675497,0.5148573678898268,-0.7410984447113478,1.322171424579831,zgp_gpxysitesequ_6k_2[94]
-0.9909053226014883,0.8162381931312725,-2.5685461952728423,0.6109295849545252,zgp_gpxysitesequ_6k_2[95]
1.1074603030071952,0.7143495064177942,-0.31867294497055987,2.5191464111260764,zgp_gpxysitesequ_6k_2[96]
0.8502950058097154,0.8293940968924646,-0.7783554927291177,2.4779323194243164,zgp_gpxysitesequ_6k_2[97]
-0.868084635083444,0.7317851587237758,-2.2991127487265715,0.5601722309905038,zgp_gpxysitesequ_6k_2[98]
-0.2446055790374462,0.9247243078709801,-2.087621629064021,1.5440356768002859,zgp_gpxysitesequ_6k_2[99]
0.20522060511874804,0.841919775164179,-1.4077276757650306,1.8515270899161367,zgp_gpxysitesequ_6k_2[100]
0.341627547582311,0.8733107216012006,-1.393990901848582,2.0367984335397162,zgp_gpxysitesequ_6k_2[101]
-0.6542053424958318,0.909250915251703,-2.404851720530825,1.1044825496828623,zgp_gpxysitesequ_6k_2[102]
-0.44894426052931663,0.840964458781559,-2.0800587910878336,1.2136710109318587,zgp_gpxysitesequ_6k_2[103]
0.8820011619406138,0.6317814825014834,-0.3902722557845874,2.089261656294955,zgp_gpxysitesequ_6k_2[104]
-0.2584922717258734,0.850104601342585,-1.9559018499422085,1.428441166793573,zgp_gpxysitesequ_6k_2[105]
0.08565860001928133,0.899136811426453,-1.7083596320341767,1.8326378016379443,zgp_gpxysitesequ_6k_2[106]
0.9345939153469467,0.8067153995318825,-0.7006993891443414,2.4894707236550846,zgp_gpxysitesequ_6k_2[107]
-0.04956227231450747,0.8713223059041236,-1.7036553538262733,1.6626678449342285,zgp_gpxysitesequ_6k_2[108]
0.68337290490051394,0.870989339504564,-1.0215898102203145,2.400329526673437,zgp_gpxysitesequ_6k_2[109]
-0.7232023918276035,0.7251732840608146,-2.188486810082935,0.6252629024887271,zgp_gpxysitesequ_6k_2[110]
-0.4502930263163493,0.6372235219517438,-1.7681211676704025,0.7683731616214534,zgp_gpxysitesequ_6k_2[111]
-0.17540384110407475,0.9725903464703334,-2.1131660812513493,1.7185379217395917,zgp_gpxysitesequ_6k_2[112]
0.12418325270883006,0.8977218002659676,-1.648675537869562,1.8863738146029523,zgp_gpxysitesequ_6k_2[113]
-0.8437215961225156,0.670381892497491,-2.2195981079493103,0.3879877313802736,zgp_gpxysitesequ_6k_2[114]
0.5036542707333227,0.8737319984302744,-1.2337726422576358,2.1948528217369203,zgp_gpxysitesequ_6k_2[115]
0.10018080296872317,0.8615220190170263,-1.6070426465247147,1.8090044917438657,zgp_gpxysitesequ_6k_2[116]
0.02295538409423033,0.9021374312564228,-1.7933010091916153,1.7886726711850969,zgp_gpxysitesequ_6k_2[117]
-0.25463093187655345,0.9622606331122209,-2.158272402671572,1.6231443161716277,zgp_gpxysitesequ_6k_2[118]
0.9343093446722285,0.7310886416074719,-0.48754850779333736,2.3738929455223983,zgp_gpxysitesequ_6k_2[119]
-0.43092312032548685,0.8170829572884526,-2.040070810965255,1.1404662626068724,zgp_gpxysitesequ_6k_2[120]
0.4275469888106126,0.8203095221594405,-1.1692894033314987,2.09170147122956,zgp_gpxysitesequ_6k_2[121]
-0.65300535223847,0.7764803781677037,-2.1814655773925224,0.8317735021867405,zgp_gpxysitesequ_6k_2[122]
1.898521533844467,0.8474400547953254,0.1774617662102186,3.5194002456902096,zgp_gpxysitesequ_6k_2[123]
-0.2647976776850629,0.8656992052614456,-1.955525875729773,1.4427010318851188,zgp_gpxysitesequ_6k_2[124]
-0.3448033725786245,0.9440298019070965,-2.2236391626525807,1.5237845192985153,zgp_gpxysitesequ_6k_2[125]
-0.026515134827831296,0.8274676854874856,-1.6616252101688689,1.584042555041215,zgp_gpxysitesequ_6k_2[126]
-0.19572325358239787,0.9248389888444024,-2.0244395211848625,1.61532626157654,zgp_gpxysitesequ_6k_2[127]
0.05110176918670537,0.8151669043739023,-1.5403773139033266,1.66637351086408,zgp_gpxysitesequ_6k_2[128]
0.2068854809519173,0.9551637742148349,-1.6694377228526678,2.0648350982538455,zgp_gpxysitesequ_6k_2[129]
0.6595841788821345,0.6006477200631122,-0.5037854834152059,1.8586346343187763,zgp_gpxysitesequ_6k_2[130]
-0.6743229903780216,0.8647766354184534,-2.3876209313997134,1.0262123925279187,zgp_gpxysitesequ_6k_2[131]
0.015423424030916514,0.9056475551483535,-1.7643446815453745,1.7976611118899999,zgp_gpxysitesequ_6k_2[132]
-0.3144046362095698,0.8921521392196227,-2.0843773747542502,1.4559824856362293,zgp_gpxysitesequ_6k_2[133]
0.15774983964574385,0.9275912377850107,-1.63822649428118,1.974820351487529,zgp_gpxysitesequ_6k_2[134]
1.2335384663244333,0.8757348750187037,-0.5600631682933046,2.890994297856351,zgp_gpxysitesequ_6k_2[135]
0.6801176559468092,0.81150626850124,-0.9658885689479997,2.261527271282278,zgp_gpxysitesequ_6k_2[136]
-0.18311287308932156,1.0120558163401845,-2.1762965850226696,1.8092411926571346,zgp_gpxysitesequ_6k_2[137]
0.2590886494663269,0.7685913854908147,-1.2860774409124183,1.7429065951486116,zgp_gpxysitesequ_6k_2[138]
0.37365259613686874,0.9297113891933145,-1.4716627120134238,2.210387699133212,zgp_gpxysitesequ_6k_2[139]
0.14463117550697746,0.9091216081953208,-1.623317551244567,1.9322736643373226,zgp_gpxysitesequ_6k_2[140]
0.4495562204451644,0.9653677414972462,-1.4487432276469194,2.357600237653113,zgp_gpxysitesequ_6k_2[141]
0.050084120858051334,0.9109155137578163,-1.7296729077736666,1.8512945029839993,zgp_gpxysitesequ_6k_2[142]
0.352310484212447,0.7878312667470674,-1.1753264205570484,1.874204028636372,zgp_gpxysitesequ_6k_2[143]
0.7133274004840305,0.8654345047419864,-0.9472163889385693,2.450769227114715,zgp_gpxysitesequ_6k_2[144]
0.42559241120718255,0.9272788173808117,-1.4162457702652098,2.212016790292373,zgp_gpxysitesequ_6k_2[145]
0.17965783174705788,0.9600374686093602,-1.689956194562212,2.026992707149386,zgp_gpxysitesequ_6k_2[146]
-0.08685883352326643,0.9220812744331229,-1.9064049716422855,1.7366977978554619,zgp_gpxysitesequ_6k_2[147]
0.6685593922652924,0.7990185516506412,-0.9047703028235599,2.2255279113989768,zgp_gpxysitesequ_6k_2[148]
-0.05650874479180523,0.9194554930001105,-1.8640499627255362,1.7613055338391834,zgp_gpxysitesequ_6k_2[149]
-0.01972839266680956,0.9675511369700373,-1.9142274944902211,1.8998837445157823,zgp_gpxysitesequ_6k_2[150]
0.1781944768054635,0.9841644370136646,-1.7624882182420314,2.0951523657733504,zgp_gpxysitesequ_6k_2[151]
-0.29945251487021807,1.002363568911953,-2.289097480675557,1.658109570504519,zgp_gpxysitesequ_6k_2[152]
0.690424558563442,0.9541209614546377,-1.1610772332211967,2.5442141357714516,zgp_gpxysitesequ_6k_2[153]
0.1795249243556398,0.965460525086993,-1.7130363642679232,2.0598039570045485,zgp_gpxysitesequ_6k_2[154]
0.15869510043909443,0.9401371809878853,-1.7232173151673924,2.0143241381800223,zgp_gpxysitesequ_6k_2[155]
0.2391130366168703,0.9790982740124664,-1.666690913079222,2.1406494190007517,zgp_gpxysitesequ_6k_2[156]
0.20566730373579495,0.9729639452758829,-1.6978828118092613,2.1165066342576955,zgp_gpxysitesequ_6k_2[157]
0.34173837032640436,0.9691570819098552,-1.5673205189344865,2.205477659030863,zgp_gpxysitesequ_6k_2[158]
0.01728727661397057,0.9979172612938957,-1.9348645939478424,1.9487988983038254,zgp_gpxysitesequ_6k_2[159]
-0.3721925827024549,0.9280860406129919,-2.178913540421457,1.4247086162245866,zgp_gpxysitesequ_6k_2[160]
0.2858805992043878,0.945726860186644,-1.5919967833021824,2.1322958219787007,zgp_gpxysitesequ_6k_2[161]
0.6766267425470914,0.8583125154169,-0.9896138096016998,2.3633369444655346,zgp_gpxysitesequ_6k_2[162]
0.24641463116983783,0.8246611889241283,-1.3720395765688136,1.8831893503503387,zgp_gpxysitesequ_6k_2[163]
-0.2434069728281543,0.9433621045781594,-2.09680586731205,1.6195688626052025,zgp_gpxysitesequ_6k_2[164]
-0.7224593696954121,0.9560261753696334,-2.603423108999795,1.1649296727704068,zgp_gpxysitesequ_6k_2[165]
-0.043442860479323164,0.9398482837638844,-1.8770012170021897,1.7918677652737833,zgp_gpxysitesequ_6k_2[166]
0.3377947831523183,0.9924027646325865,-1.5803898091599358,2.259313352332258,zgp_gpxysitesequ_6k_2[167]
-0.23800163360233187,0.9425352116365444,-2.0924020628899385,1.6138216852015062,zgp_gpxysitesequ_6k_2[168]
-0.19150907306181333,0.9696557821947274,-2.102735559770612,1.72881680738772,zgp_gpxysitesequ_6k_2[169]
0.07755571216034628,0.9507900679254652,-1.7781962740735338,1.919387357437879,zgp_gpxysitesequ_6k_2[170]
-0.16576488791312255,1.0360572238340158,-2.179383304607195,1.8769899556961145,zgp_gpxysitesequ_6k_2[171]
-0.03522629453816632,0.9535661061243701,-1.889795220750541,1.826871001569202,zgp_gpxysitesequ_6k_2[172]
-0.20645317812445374,1.010440017818086,-2.1598260833780687,1.7401052762068319,zgp_gpxysitesequ_6k_2[173]
0.129747434907378,0.9898175294774672,-1.764936910144608,2.09083268581147,zgp_gpxysitesequ_6k_2[174]
-0.03384634854547128,0.9917941488351962,-1.9776520316297934,1.902418637941856,zgp_gpxysitesequ_6k_2[175]
0.057263803066266265,0.9614758519676545,-1.858430195524885,1.9433532976310404,zgp_gpxysitesequ_6k_2[176]
0.010649978038385677,0.8323054362651688,-1.6379073260078376,1.6687216502905804,zgp_gpxysitesequ_6k_2[177]
0.13611388916955103,0.910251091467108,-1.6352950652433875,1.879721885849665,zgp_gpxysitesequ_6k_2[178]
0.10498993675616215,0.9779165473153139,-1.8324964838962747,2.023485447267963,zgp_gpxysitesequ_6k_2[179]
0.01707650299143069,0.9622238343396794,-1.8917656611420475,1.881837002317686,zgp_gpxysitesequ_6k_2[180]
-0.11402360195038048,1.0036449679706259,-2.0574312533017407,1.8703585288417715,zgp_gpxysitesequ_6k_2[181]
0.06812703795807991,0.9605729231447453,-1.7824402978845542,2.007081502117341,zgp_gpxysitesequ_6k_2[182]
-0.3226123418964056,1.0073405966833728,-2.2761164888944414,1.663127861332242,zgp_gpxysitesequ_6k_2[183]
0.061286885667655985,0.9616610452077994,-1.8426740873862324,1.9462506564146613,zgp_gpxysitesequ_6k_2[184]
0.04609193055308815,0.9503122438483992,-1.8206208003366164,1.9335218417865923,zgp_gpxysitesequ_6k_2[185]
-0.03483660968383903,0.9878322897040105,-2.0080184757460664,1.9465166009511332,zgp_gpxysitesequ_6k_2[186]
-0.15926318303027406,0.9855720178398425,-2.1217633015247737,1.769781757551169,zgp_gpxysitesequ_6k_2[187]
-0.08649848532181376,0.9931405916666737,-2.0950306885067875,1.8124905197352827,zgp_gpxysitesequ_6k_2[188]
0.3682358752849325,0.9654897727366781,-1.5266741969321114,2.2172868169408897,zgp_gpxysitesequ_6k_2[189]
0.01865133937744452,0.9806560129163805,-1.902552736520396,1.9307535858710612,zgp_gpxysitesequ_6k_2[190]
0.26526097776772783,1.003182063240155,-1.7336163100212378,2.2379223032114264,zgp_gpxysitesequ_6k_2[191]
0.1521918607928543,0.9900662521679394,-1.7932952626313452,2.0904190324512695,zgp_gpxysitesequ_6k_2[192]
-0.178848448483136,0.997866442444312,-2.156230102802129,1.78326430093123,zgp_gpxysitesequ_6k_2[193]
-0.0497617684244167,1.0171261351774425,-2.0683461962398533,1.9748529412390732,zgp_gpxysitesequ_6k_2[194]
0.43508094488070076,0.9830027985115163,-1.5582349801126711,2.3719377397506505,zgp_gpxysitesequ_6k_2[195]
-0.18685558993932408,1.017450632198801,-2.1698668675884427,1.8224540169440642,zgp_gpxysitesequ_6k_2[196]
-0.19257905093568256,0.9764930371966816,-2.0565709785196984,1.720291971560037,zgp_gpxysitesequ_6k_2[197]
-0.07053140951772789,0.966542546495937,-1.9562952404465062,1.8608742457012215,zgp_gpxysitesequ_6k_2[198]
-0.11433254212055015,1.0012403030359502,-2.0840694707628336,1.8427301582194568,zgp_gpxysitesequ_6k_2[199]
0.40147240794229067,0.9922740901479213,-1.4993234103366682,2.3504817204445096,zgp_gpxysitesequ_6k_2[200]
-0.7232018546792306,0.5104121111307892,-1.753846829943542,0.2413098399670536,zgp_gpxysitesequ_6k_3[1]
-0.09508297538148726,0.4327359017417779,-0.9310833984437149,0.7565677231488666,zgp_gpxysitesequ_6k_3[2]
0.6134442624984245,0.3286056312278726,-0.019996490535056987,1.2854015375371215,zgp_gpxysitesequ_6k_3[3]
-0.6450252608568381,0.5741487321194481,-1.8129958214833555,0.43554838712485333,zgp_gpxysitesequ_6k_3[4]
0.22070032427124575,0.4195573479633638,-0.5581271478368189,1.0780122882511793,zgp_gpxysitesequ_6k_3[5]
1.0470162022784897,0.3718205998197972,0.32730073328351067,1.7946334554114793,zgp_gpxysitesequ_6k_3[6]
-1.0417840132286889,1.020293269338206,-2.5996294919248784,1.2225298457060627,zgp_gpxysitesequ_6k_3[7]
0.23806571330210427,0.2796352725232053,-0.31071775578656874,0.790984355627824,zgp_gpxysitesequ_6k_3[8]
0.05492805696697629,0.3394681618778626,-0.6211193371690025,0.7120158562068616,zgp_gpxysitesequ_6k_3[9]
-0.5075464160133533,0.5750929009781376,-1.670676739052889,0.5845192003518395,zgp_gpxysitesequ_6k_3[10]
