forest,elev,rep,site,plot,live_count,dead_count,pipo_count,abco_count,cade_count,pipo_and_dead_count,total_count,live_tpha,dead_tpha,pipo_tpha,abco_tpha,cade_tpha,pipo_and_dead_tpha,overall_tpha,live_ba,dead_ba,pipo_ba,pipo_and_dead_ba,total_ba,live_bapha,dead_bapha,pipo_bapha,pipo_and_dead_bapha,overall_bapha,live_qmd,dead_qmd,pipo_qmd,pipo_and_dead_qmd,overall_qmd,live_sdi_ac,pipo_and_dead_sdi_ac,overall_sdi_ac,plot_cwd,plot_cwd_zscore,pipo_and_dead_tpha_s,overall_tpha_s,pipo_and_dead_bapha_s,overall_bapha_s,pipo_and_dead_qmd_s,overall_qmd_s,live_sdi_ac_s,pipo_and_dead_sdi_ac_s,overall_sdi_ac_s,x_3310,y_3310
sequoia,5000,2,sequ_5k_2,sequ_5k_2_4,6,6,0,1,5,6,12,148.26309780916563,148.26309780916563,0,24.710516301527605,123.55258150763802,148.26309780916563,296.52619561833126,2707.1860485742013,23570.309122186663,0,23570.309122186663,26277.495170760863,66895.9649845609,582434.5077958383,0,582434.5077958383,649330.4727803993,23.968369197757283,70.7232277449684,NaN,70.7232277449684,52.80273508383191,54.14466758204602,367.5533976055466,438.2555542459527,572.7896225361692,-0.3676685074878826,-0.4307748951706429,-0.7673275660989064,1.0718479391086653,0.3103161989085268,1.3396976004949697,1.2966838008826778,-1.1925267098710362,0.8258522145892915,0.023277066209326198,99940.24854246866,-138867.26374788163
sequoia,5000,2,sequ_5k_2,sequ_5k_2_5,14,8,0,6,7,8,22,345.94722822138647,197.68413041222084,0,148.26309780916563,172.97361411069323,197.68413041222084,543.6313586336073,13002.31659663343,13831.239361689026,0,13831.239361689026,26833.555958322457,321293.95621873334,341777.0657173469,0,341777.0657173469,663071.0219360802,34.38756384841141,46.918121376500146,NaN,46.918121376500146,39.407858337231076,239.33314763089132,237.0321174315394,478.6836758483223,568.0398519945929,-0.39851379871380077,-0.14359163172354764,0.16843775841195496,-0.440369377237735,0.41380774330947673,-0.4683849260693822,-0.24948831954523884,0.7289240501103923,-0.39590577556650186,0.4216824545824394,99922.88359735983,-138951.94590220088
sequoia,5000,3,sequ_5k_3,sequ_5k_3_1,8,8,4,1,6,12,16,197.68413041222084,197.68413041222084,98.84206520611042,24.710516301527605,148.26309780916563,296.52619561833126,395.3682608244417,8434.500684813218,5771.803552903777,4320.187966785265,10091.991519689043,14206.304237716997,208420.86666732276,142624.24578324374,106754.0751789107,249378.32096215445,351045.11245056655,36.638674600754875,30.308597229169152,37.08313012678406,32.72298209719483,33.62293519682659,153.005722667334,187.89497080422814,262.85083316189787,609.5847175785589,-0.12871898090902542,-0.1916629694999821,-0.5865884600854132,-0.5835424721127761,-0.2198071830150012,-0.325526136469849,0.25591023383505573,1.2654882610087752,-0.6348971651878557,-0.31908681595721367,96398.85605859957,-135464.5213843598
sequoia,5000,3,sequ_5k_3,sequ_5k_3_2,6,8,2,0,5,10,14,148.26309780916563,197.68413041222084,49.42103260305521,0,123.55258150763802,247.10516301527605,345.94722822138647,4815.44385685516,14275.875174597082,2016.493083816402,16292.368258413484,19091.319031452244,118992.1039239104,352764.2462204544,49828.585219562876,402592.83144001727,471756.3501443649,31.966684595059274,47.66629942632426,35.829308784848195,45.54567766978553,41.668609589748215,90.13849797687614,281.1226314897761,336.22832978954256,608.2283169494585,-0.1375275269340159,-0.8305395344999219,-0.8798826901281198,1.475114669252862,1.2762851549163485,1.3182624963865164,1.3781941513807154,-0.2390150971660678,1.4804819858564031,1.0990160401915594,96280.40578888627,-135479.21066531027
sequoia,5000,3,sequ_5k_3,sequ_5k_3_3,11,6,5,0,4,11,17,271.81567931680365,148.26309780916563,123.55258150763802,0,98.84206520611042,271.81567931680365,420.0787771259693,6503.235798981015,9023.345446272418,3420.2248131602005,12443.57025943262,15526.581245253436,160698.31422339828,222971.52474442948,84515.52100048434,307487.0457449138,383669.8389678278,27.43616887514462,43.75858058331722,29.51191448889753,37.95169864685661,34.10111024240569,126.08677712802476,223.91143030112457,286.3475826032462,616.0064534144415,-0.08701584803137292,-0.511101251999952,-0.4399413450640599,0.19723175662427378,0.18454293634499536,0.3447623204388629,0.3226104428190553,0.6212790699425822,0.18233311769078953,0.1350143598034583,96181.95815011805,-135333.05256456416
sequoia,5000,3,sequ_5k_3,sequ_5k_3_4,21,10,2,1,21,12,31,518.9208423320797,247.10516301527605,49.42103260305521,24.710516301527605,518.9208423320797,296.52619561833126,766.0260053473557,4010.4376848129655,11732.761007754652,442.76099523539347,12175.522002990047,15743.198692567617,99099.9857868314,289922.58214404876,10940.852790444776,300863.43493449356,389022.5679308802,15.59341718864238,38.65050489191571,16.788996515575313,35.94249584637476,25.428497561949364,88.54615640803715,221.84627294554232,310.61588054782675,616.1020811287981,-0.08639483599031123,-0.1916629694999821,1.6131182652348863,0.10823402622674438,0.25088453752184525,0.08719520392749713,-0.8871245351389946,-0.27712212749030096,0.1354737330242644,0.6040265803173065,96377.89886951483,-135275.7980540418
sequoia,5000,3,sequ_5k_3,sequ_5k_3_5,6,16,2,0,4,18,22,148.26309780916563,395.3682608244417,49.42103260305521,0,98.84206520611042,444.7892934274969,543.6313586336073,2078.463408510026,7974.2076108010515,270.0244156110566,8244.232026412108,10052.671019311078,51359.903938115625,197046.78715846487,6672.442723767479,203719.22988223235,248406.6910965805,21.001515040586952,25.190618873898277,13.111173936760965,24.148708536896958,24.120397132265087,42.85279757916737,164.60349302187834,200.76476093597955,613.1660680519649,-0.10546147881132852,1.7249667254998375,0.2932942300427066,-1.1970379799911035,-1.491905445768189,-1.4246938842830261,-1.0695902928958325,-1.370630106294988,-1.1633916713836028,-1.5189701643551117,96472.50625205334,-135233.70222118497
sequoia,6000,1,sequ_6k_1,sequ_6k_1_1,10,9,4,5,2,13,19,247.10516301527605,222.39464671374844,98.84206520611042,123.55258150763802,49.42103260305521,321.23671191985886,469.4998097290245,15862.882999130445,9692.959379899763,604.2993395716758,10297.25871947144,25555.842379030208,391980.02893923793,239518.030767058,14932.548681488259,254450.57944854628,631498.059706296,44.94135058940708,37.03070675954094,13.869190819943318,31.757345611805974,41.38313228459405,274.55411271007114,193.04204063656144,450.79103284012274,743.5850712859512,0.7414872529080923,0.5,1.527262295901371,-0.7488538560109411,0.6125497847726822,-1.087630783000764,-0.08687197259715995,1.357956195926845,-0.7393875745196228,0.7011670159893422,128908.54847612708,-220630.5626555914
sequoia,6000,1,sequ_6k_1,sequ_6k_1_2,4,7,2,2,0,9,11,98.84206520611042,172.97361411069323,49.42103260305521,49.42103260305521,0,222.39464671374844,271.81567931680365,3575.581326251493,10281.601458367328,1662.0512021877023,11943.65266055503,13857.18278461882,88354.46064977521,254063.68044279583,41070.14332563277,295133.8237684286,342418.141092571,33.73637332316561,43.24505183915761,32.52836697407357,41.1057320631131,40.04941618005981,66.10563328744122,211.00563629674653,246.2817677742121,738.4324001274429,0.7080255012120122,-1.5,-1.2495782421011221,-0.5551549481493284,-0.8505814277024392,-0.017597174782217326,-0.3066783229781195,-0.598719731778072,-0.6031617206948541,-0.8963084673192157,128867.87572863967,-220512.60959163774
sequoia,6000,1,sequ_6k_1,sequ_6k_1_3,0,14,0,0,0,14,14,0,345.94722822138647,0,0,0,345.94722822138647,345.94722822138647,0,15746.59363267757,0,15746.59363267757,15746.59363267757,0,389106.45865380985,0,389106.45865380985,389106.45865380985,NaN,37.84289488700054,NaN,37.84289488700054,37.84289488700054,NaN,283.5336830437818,283.5336830437818,732.6505927699169,0.6704781017757733,1,-0.20826304035018714,-0.10773741666989453,-0.6142760661630313,-0.39106755437881235,-0.6703294709370831,NaN,-0.05314961391735092,-0.6053239912357172,128821.07604919333,-220453.8658290729
sequoia,6000,1,sequ_6k_1,sequ_6k_1_4,3,11,0,2,1,11,14,74.13154890458281,271.81567931680365,0,49.42103260305521,24.710516301527605,271.81567931680365,345.94722822138647,1849.6849816975057,13905.066641393534,0,13905.066641393534,15754.75162309104,45706.670892927,343601.3759159826,0,343601.3759159826,389308.0468089096,28.01839909773576,40.11855240749256,NaN,40.11855240749256,37.85269643537394,35.68948224882894,247.0347825903177,283.66367951563325,723.0637579785363,0.6082206288122969,-0.5,-0.20826304035018714,-0.3243938061939188,-0.6132557603486178,-0.13059158449833413,-0.6687141027423708,-0.8842317715662042,-0.32993684360091835,-0.6043085547143824,128807.33626152357,-220301.0578374439
sequoia,6000,1,sequ_6k_1,sequ_6k_1_5,5,10,3,3,1,13,15,123.55258150763802,247.10516301527605,74.13154890458281,74.13154890458281,24.710516301527605,321.23671191985886,370.6577445229141,8319.478087058087,24056.74830212026,7362.358329790823,31419.106631911083,32376.226389178348,205578.59889045055,594454.6710812892,181927.67552598368,776382.3466072729,800033.2699717397,46.0275754130065,55.34437934966838,55.898854394939676,55.47282704448812,52.423081270244566,143.20439927090166,518.095480203512,540.8669984136096,716.3122210976312,0.5643757484141517,0.5,0.1388420269001245,1.7361400270240823,1.465563469441406,1.6268870966601272,1.732593869254732,0.12499530741743158,1.7256357527327464,1.4047739972799738,128681.68410569639,-220212.8334386195
sequoia,6000,2,sequ_6k_2,sequ_6k_2_1,26,17,3,0,24,20,43,642.4734238397177,420.0787771259693,74.13154890458281,0,593.0523912366625,494.2103260305521,1062.552200965687,6713.215378319018,15093.650375112533,1848.7222374872204,16942.372612599753,21806.86575343155,165887.01804161788,372971.8936437765,45682.88098642454,418654.774630201,538858.9116853944,18.13149755366229,33.62232498172116,28.01110648772495,32.84181693512099,25.41074842348923,143.16777500491077,315.1740254837703,430.32212432495385,681.5811893836533,0.33883037134447697,-0.1516196087157807,0.37029673973232535,-0.09745605288219593,-0.09615203903364962,0.0990111841592336,-1.11268568995482,-0.05299459697096449,-0.10134593688268453,-0.027636262496500464,128276.85418462982,-256450.90184941608
sequoia,6000,2,sequ_6k_2,sequ_6k_2_2,36,21,11,0,5,32,57,889.5785868549938,518.9208423320797,271.81567931680365,0,123.55258150763802,790.7365216488834,1408.4994291870735,12079.804960188527,18982.32625269837,8963.452622243096,27945.77887494147,31062.131212886896,298498.2173880126,469063.08230821847,221491.54213990836,690554.6244481269,767561.299696231,20.669680807082305,33.9250212731098,32.21041945480601,33.34557259404912,26.34106053760201,249.96983028830482,518.0502376746254,607.9110549370333,690.413141231739,0.39618558976247753,1.6678156958735877,1.3672495005501242,1.7226785593746816,1.4116304721005557,0.30432306401476106,-0.6992864079939589,1.0179732888979585,1.7303167445248389,1.4151488328696158,128378.5363380875,-256539.92606337834
sequoia,6000,2,sequ_6k_2,sequ_6k_2_3,28,13,8,0,9,21,41,691.8944564427729,321.23671191985886,197.68413041222084,0,222.39464671374844,518.9208423320797,1013.1311683626318,12328.49699092958,12809.109034853554,485.22308198376385,13294.332116837319,25137.606025783134,304643.5258676994,316519.69761379325,11990.112877237261,328509.8104910305,621163.2234814926,23.677241857952968,35.419534110648385,8.787812697139147,28.390868226714495,27.939915520936587,247.26828594204193,255.734823008985,485.34055810943937,700.0955994487811,0.45906404691597485,0,0.22787491675835408,-0.7008987155399006,0.44646145528287445,-1.71502828173555,0.011190744827390285,0.9908832930226809,-0.6379912528119298,0.4193497966066897,128420.50266695926,-256667.84052987862
sequoia,6000,2,sequ_6k_2,sequ_6k_2_4,8,15,0,0,8,15,23,197.68413041222084,370.6577445229141,0,0,197.68413041222084,370.6577445229141,568.3418749351349,1478.21772877113,13356.150429287214,0,13356.150429287214,14834.368158058343,36527.523284006114,330037.3729085566,0,330037.3729085566,366564.8961925627,15.338372094195654,33.67053993429073,NaN,33.67053993429073,28.656666391882574,32.76148770552225,247.04053745073162,284.7485948896722,693.2863358080731,0.4148442855205135,-0.9097176522946842,-1.0539214900073872,-0.6906730047482842,-1.2320470578511533,0.43676754247207034,0.3296906234154189,-1.1601042661801828,-0.7164873871126417,-1.210318751912757,128507.22423840531,-256627.09980789293
sequoia,6000,2,sequ_6k_2,sequ_6k_2_5,9,16,1,0,3,17,25,222.39464671374844,395.3682608244417,24.710516301527605,0,74.13154890458281,420.0787771259693,617.7629075381901,3382.9311426986246,15761.490832563037,357.5327972511945,16119.023629814232,19144.42197526166,83593.97514859977,389474.5761544268,8834.820014806406,398309.3961692332,473068.5513030265,21.87662808671493,35.41552750207174,21.336000000000002,34.745611917613594,31.225268690597364,69.09587327610222,295.9962304544397,360.2966931745749,677.1356306311997,0.30996064949558627,-0.6064784348631228,-0.911499667033416,-0.2336507862043018,-0.5298928304986282,0.8749264910894908,1.4710907297059665,-0.7957577187694922,-0.27449216771758306,-0.5965436150670486,128530.87700898695,-256456.0946103013
sequoia,6000,3,sequ_6k_3,sequ_6k_3_1,18,11,2,5,12,13,29,444.7892934274969,271.81567931680365,49.42103260305521,123.55258150763802,296.52619561833126,321.23671191985886,716.6049727443005,5986.292828805748,13351.742074219066,2525.024709838651,15876.766784057716,19338.034903024814,147924.38653192224,329928.4401787822,62394.66425422799,392323.10443301016,477852.8267107045,20.577745200958134,39.31223034305552,40.09339915746731,39.43341740979831,29.13816714705397,124.00263299322133,283.18333364785974,369.7774872920002,602.3832433020664,-0.17548578140390847,0.7568892626614566,0.20851441405707477,0.35943742230381337,-0.5019603351114891,-0.35748500517010895,-1.1287866823533512,-1.4841845926549706,0.4065103295926515,-0.4563393878005547,93183.7360411112,-135894.6363107497
sequoia,6000,3,sequ_6k_3,sequ_6k_3_2,17,7,2,4,12,9,24,420.0787771259693,172.97361411069323,49.42103260305521,98.84206520611042,296.52619561833126,222.39464671374844,593.0523912366625,10590.541008373071,10896.89635023542,669.056555400336,11565.952905635757,21487.43735860849,261697.73622939936,269267.934898549,16532.73291886391,285800.66781741293,530965.6711279483,28.16369754718673,44.52023512323999,20.63818383482423,40.450557765691634,33.76305609192786,204.10044985440598,205.08940329439417,397.18922763819296,605.113547521251,-0.1577550240885972,-0.4075557568177072,-0.8340576562282991,-0.37717854624813224,-0.15592509795343062,-0.09445958511245083,0.8604156086434848,0.09442308324013973,-0.3826469439637348,-0.20727973107426553,93246.70502190905,-135705.20243472094
sequoia,6000,3,sequ_6k_3,sequ_6k_3_3,21,2,3,5,10,5,23,518.9208423320797,49.42103260305521,74.13154890458281,123.55258150763802,247.10516301527605,123.55258150763802,568.3418749351349,13952.24110769751,2275.1165811477654,4363.004748769004,6638.12132991677,16227.357688845275,344767.08133460284,56219.30536632761,107812.09996809883,164031.40533442644,400986.3867009305,29.084888169108094,38.057643121980114,43.031578249776835,41.114276303979864,29.971953205564063,266.90389479585707,117.26848560442097,308.2888294708344,601.8843503622684,-0.17872562170438683,-1.572000776296871,-1.0425720702853738,-1.2192282221060684,-1.002752508645359,0.07717341157461143,-0.7701685279373808,1.3321846620488473,-1.2700976799140935,-1.015017670028879,93325.4525406391,-135508.36866287654
sequoia,6000,3,sequ_6k_3,sequ_6k_3_4,17,12,0,4,4,12,29,420.0787771259693,296.52619561833126,0,98.84206520611042,98.84206520611042,296.52619561833126,716.6049727443005,10166.730872855924,12363.662489978944,0,12363.662489978944,22530.393362834868,251225.16896695027,305512.4835052101,0,305512.4835052101,556737.6524721603,27.594419499772265,36.21912938397793,NaN,36.21912938397793,31.451433708891994,196.85519361443207,224.87741461585918,423.31719675234865,602.4966385378614,-0.17474938602625564,0.46577800779166567,0.20851441405707477,-0.24086887604051255,0.011981813723513628,-1.1886775276958532,-0.13383194952785918,-0.04837003600394203,-0.18268450139143255,0.03011574022168694,93318.97853892465,-135398.2866543755
sequoia,6000,3,sequ_6k_3,sequ_6k_3_5,22,13,0,10,10,13,35,543.6313586336073,321.23671191985886,0,247.10516301527605,247.10516301527605,321.23671191985886,864.8680705534662,10274.76090739951,22421.856620812185,0,22421.856620812185,32696.617528211696,253894.64689659415,554055.6535390941,0,554055.6535390941,807950.3004356883,24.38538301002169,46.861821853024615,NaN,46.861821853024615,34.488352657507015,204.68516209572783,384.3594847379113,601.4404089720164,606.8483957361906,-0.14648881702571515,0.7568892626614566,1.4596008983995234,1.4778382220908999,1.648656127986764,1.5634487064038016,1.1723715511751032,0.10594688336992594,1.4289187956766085,1.6485210486820119,93356.2960787163,-135218.8053256194
sierra,3000,1,sier_3k_1,sier_3k_1_1,6,14,0,0,6,14,20,148.26309780916563,345.94722822138647,0,0,148.26309780916563,345.94722822138647,494.2103260305521,1250.3007046730756,16156.165288032078,0,16156.165288032078,17406.465992705154,30895.575944635486,399227.1857200911,0,399227.1857200911,430122.7616647266,16.288709279743436,38.33188577225418,NaN,38.33188577225418,33.28858726050116,27.329707371696127,290.05067817042266,322.8026656056561,773.1501655643426,0.9334847262925797,-1.1804865044111155,-1.0251772249837798,-0.5595923035761273,-0.8135682673166511,-0.1694639423884165,0.15410066007557208,-0.7634409188981596,-0.6098398407300227,-0.8903943365674482,37500.43659704847,-78706.2088761162
sierra,3000,1,sier_3k_1,sier_3k_1_2,27,22,0,0,34,22,49,667.1839401412453,543.6313586336073,0,0,840.1575542519386,543.6313586336073,1210.8152987748526,3609.784081090574,18369.767581217406,0,18369.767581217406,21979.55166230798,89199.62838078347,453926.441270946,0,453926.441270946,543126.0696517294,13.047093957688078,32.605851755893035,NaN,32.605851755893035,23.89826838232154,83.03620528909855,342.29466109786574,439.8949637272928,767.3263517471565,0.8956645344192652,1.4428168387246965,1.0394157975529987,-0.3698642227777171,-0.4242475104627029,-0.7474690997792831,-1.2851993492453997,-0.15066934846055072,-0.31448270926639305,-0.3085830810127102,37606.43380375611,-78677.8327126787
sierra,3000,1,sier_3k_1,sier_3k_1_3,7,13,3,0,8,16,20,172.97361411069323,321.23671191985886,74.13154890458281,0,197.68413041222084,395.3682608244417,494.2103260305521,2375.5460035048886,17627.187770600023,1026.9947186348084,18654.18248923483,20002.733774104912,58700.9682446363,435576.9107554999,25377.569736408186,460954.48049190803,494277.8790001362,20.78680595267791,41.550370295489635,20.877502149443067,38.52859556550173,35.68492093587991,49.09380577593083,334.50339519917867,365.06677142966123,763.6388958193435,0.8717179772160226,-0.5246606686271625,-1.0251772249837798,-0.3454869916848847,-0.5925400577712432,-0.1496073933910653,0.5213984191882438,-0.5240357999819456,-0.358530000788989,-0.6803913485927936,37742.10058656702,-78673.44409019873
sierra,3000,1,sier_3k_1,sier_3k_1_4,31,16,3,0,28,19,47,766.0260053473557,395.3682608244417,74.13154890458281,0,691.8944564427729,469.4998097290245,1161.3942661717974,12593.910368480849,16282.183438083623,491.8609499599411,16774.044388043563,28876.093806564473,311202.02746032353,402341.1592712281,12154.138022069978,414495.29729329806,713543.1867315517,22.743354012588725,35.99576349030536,14.448261856246468,33.52718978287387,27.968897821718006,254.94030477720122,310.56383645377,557.3879212083285,761.3826596814533,0.8570658460996915,0.45907808504876696,0.8970300718608072,-0.5066338222032436,0.16287619577442108,-0.6544661365112319,-0.6612741060164566,1.7402760339645869,-0.4938703596848417,0.27521898118500215,37963.308760063985,-78658.43975502299
sierra,3000,1,sier_3k_1,sier_3k_1_5,19,17,0,0,18,17,36,469.4998097290245,420.0787771259693,0,0,444.7892934274969,420.0787771259693,889.5785868549938,3078.5012892568475,43471.14402224506,0,43471.14402224506,46549.64531150191,76071.35629245508,1074194.4130077409,0,1074194.4130077409,1150265.7693001959,14.363091552565152,57.05991671505849,NaN,57.05991671505849,40.57532405703414,69.2670602808513,712.1957031140034,824.8416020649396,758.7519777347673,0.8399820417226133,-0.19674775073518605,0.11390858055375318,1.7815773402419717,1.6674796397761757,1.7210065720699954,1.270974375998041,-0.30212996662393105,1.776722910470246,1.60414978498795,38046.18756815261,-78626.71654306399
sierra,3000,2,sier_3k_2,sier_3k_2_1,0,9,0,0,0,9,9,0,222.39464671374844,0,0,0,222.39464671374844,222.39464671374844,0,15165.34948340483,0,15165.34948340483,15165.34948340483,0,374743.6156280383,0,374743.6156280383,374743.6156280383,NaN,46.31908974350281,NaN,46.31908974350281,46.31908974350281,NaN,260.66460267683317,260.66460267683317,776.4397125050895,0.9548472389656639,1.736074159813484,1.2915436912404392,1.6804974015369385,1.6407124139478935,-0.041436219826047546,0.5584238904316493,NaN,1.6951481967309538,1.6313007475904002,67512.90233949643,-107020.06460098363
sierra,3000,2,sier_3k_2,sier_3k_2_2,2,2,2,0,0,4,4,49.42103260305521,49.42103260305521,49.42103260305521,0,0,98.84206520611042,98.84206520611042,2609.188822116745,3524.9105783417435,2609.188822116745,6134.099400458488,6134.099400458488,64474.40292267944,87102.36030754074,64474.40292267944,151576.76323022018,151576.76323022018,40.75611848544952,47.371170240980966,40.75611848544952,44.18760552462648,44.18760552462648,46.1865583896524,106.58255863759429,106.58255863759429,774.2795435931939,0.9408189741050038,-0.6751399510385767,-1.0147843288317735,-0.8437298270001333,-0.9265953952167902,-0.6848947122034659,0.03925208653229531,1.1417449868302285,-0.8269877377198174,-0.9474513721282963,67378.4762555254,-106969.23017554311
sierra,3000,2,sier_3k_2,sier_3k_2_3,4,4,0,0,0,4,8,98.84206520611042,98.84206520611042,0,0,0,98.84206520611042,197.68413041222084,1204.240994823113,7963.617424487913,0,7963.617424487913,9167.8584193110255,29757.416733544353,196785.09818693786,0,196785.09818693786,226542.51492048218,19.578606028009247,50.34777210562549,NaN,50.34777210562549,38.1982981950767,25.232369809599938,134.27939291356702,164.72223057821424,766.9241891425365,0.8930528666447708,-0.6751399510385767,0.8302780872259966,-0.3323809916849887,-0.06419061750710617,1.174753820917276,-1.419580900760111,-0.4214944870486116,-0.3736241973181262,0.025587395571607535,67354.0816515965,-106861.82346037682
sierra,3000,2,sier_3k_2,sier_3k_2_4,1,4,1,0,0,5,5,24.710516301527605,98.84206520611042,24.710516301527605,0,0,123.55258150763802,123.55258150763802,1186.1515378193326,5860.680044737479,1186.1515378193326,7046.831582556812,7046.831582556812,29310.416911366654,144820.429783523,29310.416911366654,174130.84669488965,174130.84669488965,38.862,43.19157785957813,38.862,42.36107797495244,42.36107797495244,21.227743560815004,123.63627776605198,123.63627776605198,765.5600216912513,0.8841938824164829,-0.19289712886816462,-0.5535187248173309,-0.5886219066951507,-0.6671335890154849,-1.2362920216419875,-0.40564053544360207,-0.7202504997816171,-0.5478390666458528,-0.6620364516175185,67299.13528253547,-106765.33218377503
sierra,3000,2,sier_3k_2,sier_3k_2_5,0,5,0,0,0,5,5,0,123.55258150763802,0,0,0,123.55258150763802,123.55258150763802,0,9454.198815749023,0,9454.198815749023,9454.198815749023,0,233618.1339544492,0,233618.1339544492,233618.1339544492,NaN,49.06619976317709,NaN,49.06619976317709,49.06619976317709,NaN,160.36116918379827,160.36116918379827,763.8167285140702,0.8728728332686089,-0.19289712886816462,-0.5535187248173309,0.08423532384333395,0.017207187791488558,0.7878691327542205,1.227545459239772,NaN,0.053302804952842495,-0.04740031941619208,67370.52321785424,-106718.96373670781
sierra,3000,3,sier_3k_3,sier_3k_3_1,1,25,0,0,2,25,26,24.710516301527605,617.7629075381901,0,0,49.42103260305521,617.7629075381901,642.4734238397177,1605.4519767725121,16092.066791926243,0,16092.066791926243,17697.518768698756,39671.54724335688,397643.2787871644,0,397643.2787871644,437314.8260305213,45.212,28.6279973424618,NaN,28.6279973424618,29.439103208017524,27.748748714657808,308.96148512197254,337.6091195099293,776.0340459575698,0.9522128163784405,1.1780752402441452,1.0382450365426803,0.28286391822952167,0.28949040370623813,-1.4748894443499936,-0.8826016677973784,-1.1802550483958485,0.4049303719458365,0.39642856426029216,67754.9522787987,-109629.68206645781
sierra,3000,3,sier_3k_3,sier_3k_3_2,7,17,2,0,8,19,24,172.97361411069323,420.0787771259693,49.42103260305521,0,197.68413041222084,469.4998097290245,593.0523912366625,3274.1410469363914,15696.632275238555,533.6643169854844,16230.29659222404,18970.773322174948,80905.71571382236,387871.8877163666,13187.120804413407,401059.0085207801,468777.603430189,24.40364684690736,34.287343687962625,18.432071397431162,32.97930407168459,31.724293259792777,65.21345901823307,301.63751510924106,355.72904393949534,775.474716789596,0.9485804996325503,0.45680468499262766,0.7576382699095234,0.30453115870737407,0.5152605733006007,-0.6098740625098843,-0.423168702073838,0.5922930193614554,0.3422601405018578,0.5742579252466249,67812.94087283096,-109759.04829179263
sierra,3000,3,sier_3k_3,sier_3k_3_3,10,6,0,0,3,6,16,247.10516301527605,148.26309780916563,0,0,74.13154890458281,148.26309780916563,395.3682608244417,3631.3191489522173,7384.805471114842,0,7384.805471114842,11016.12462006706,89731.77102623311,182482.35597759354,0,182482.35597759354,272214.12700382667,21.50241646885298,39.58666938082398,NaN,39.58666938082398,29.60802836225337,74.46407312783772,131.60040875491762,209.87422149914244,773.4406015529003,0.9353708348047974,-1.1059481847189938,-0.364788796623104,-1.0819816109912015,-0.8952369439753536,0.7036331162550505,-0.848639597756162,1.0299624430052676,-1.112724627426705,-0.8571647041447817,67895.19627063468,-109834.64021480875
sierra,3000,3,sier_3k_3,sier_3k_3_4,3,5,2,0,0,7,8,74.13154890458281,123.55258150763802,49.42103260305521,0,0,172.97361411069323,197.68413041222084,2304.353602691691,7289.240440557053,1394.5096532242237,8683.750093781277,9593.594043248744,56941.76726379689,180120.8947321393,34459.053518634784,214579.9482507741,237062.6619959362,31.272960269216604,43.08352162950471,29.795510030875462,39.7429131436393,39.075157248563954,43.35255462103194,154.60802283613452,171.47413015801445,773.8622668242328,0.9381091540520664,-0.9857364255104074,-1.4872158631557315,-0.8783746793014133,-1.1474763478750725,0.7346935003102953,1.054708046237713,-0.4420004139708753,-0.9158515521769266,-1.2340240962219013,68016.05025225451,-109959.05168383103
sierra,3000,3,sier_3k_3,sier_3k_3_5,0,19,0,0,9,19,19,0,469.4998097290245,0,0,222.39464671374844,469.4998097290245,469.4998097290245,0,23046.52560104358,0,23046.52560104358,23046.52560104358,0,569491.5465581607,0,569491.5465581607,569491.5465581607,NaN,39.29895389259912,NaN,39.29895389259912,39.29895389259912,NaN,411.3886208085003,411.3886208085003,776.5423143438065,0.9555135413833997,0.45680468499262766,0.056121353326631304,1.3729612133557199,1.2379623148435865,0.6464368902945355,1.0997019213896626,NaN,1.2813856671559383,1.1205023108597651,68188.07129461916,-109873.51395496447
sierra,4000,1,sier_4k_1,sier_4k_1_1,12,13,3,0,4,16,25,296.52619561833126,321.23671191985886,74.13154890458281,0,98.84206520611042,395.3682608244417,617.7629075381901,2283.173230065415,22153.45366913424,375.4702420112459,22528.923911145484,24436.626899199655,56418.38932074287,547423.2780262781,9278.063535957406,556701.3415622355,603841.667347021,15.564453208084975,46.58049547578075,12.623570018025804,42.34140764665246,35.27814037502544,50.43157299234137,395.3109745147838,447.16663437505963,839.7160953716204,1.365767817161244,0.7805656285168728,0.31125223931821844,0.8215437982861158,0.3619341043636434,-0.6542336000681369,-0.5025081047191722,-0.3933297373164981,0.8181839180512291,0.3582954935991874,38675.75180746338,-80911.00553186657
sierra,4000,1,sier_4k_1,sier_4k_1_2,6,13,1,0,2,14,19,148.26309780916563,321.23671191985886,24.710516301527605,0,49.42103260305521,345.94722822138647,469.4998097290245,2581.7759474975705,19187.998818464046,234.3015383346829,19422.30035679873,21769.774765961614,63797.01663753059,474145.3575973482,5789.7119824921765,479935.0695798404,537942.3742348787,23.406620260088815,43.350910628355805,17.272,42.02825653567575,38.19488675615873,51.91885277931171,341.381977744146,391.15345787018475,837.9950534139452,1.3545912687507815,0.3697416135079923,-0.272345709403441,0.14040317918829667,-0.01765264836261519,-0.7175876993553532,0.6341313421519873,-0.36897106615887265,0.18426738807628615,-0.05835574007550335,38678.61197440028,-81032.15917067975
